"otu.names" "fVals" "pVals" "estimates" "SE" "CIlower" "CIupper" "W_stat" "detected_0.95" "detected_0.9" "detected_0.8" "detected_0.7" "detected_0.6" "ASV" "Kingdom" "Phylum" "Class" "Order" "Family" "Genus" "Species"
"12" "0d2ad6c8a4b9eddb8383d3b1fdd247f4" 0.691822623532422 0.413119433982467 0.663067384480132 0.797187143418076 -0.975574256923341 2.30170902588361 0 FALSE FALSE FALSE FALSE FALSE "X0d2ad6c8a4b9eddb8383d3b1fdd247f4" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium" "Genus_Flavobacterium"
"13" "0d989d155d117292c5198a2ac218a97f" 0.647015985275487 0.428475638218925 0.756883987253945 0.940961408332004 -1.17728988819934 2.69105786270724 0 FALSE FALSE FALSE FALSE FALSE "X0d989d155d117292c5198a2ac218a97f" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Xanthomonadaceae" "Luteimonas" "Genus_Luteimonas"
"14" "0e10a3ac8134ede364b62579e5bfae51" 1.07322038491136 0.309758882386012 -1.0005993159084 0.965863479273743 -2.98596013126561 0.98476149944881 0 FALSE FALSE FALSE FALSE FALSE "X0e10a3ac8134ede364b62579e5bfae51" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Comamonas" "Genus_Comamonas"
"15" "0e4226c72cd555964aff18d8a953ed74" 2.0475530875912 0.164361379452165 0.98260083387922 0.686688134301451 -0.428906841344163 2.3941085091026 0 FALSE FALSE FALSE FALSE FALSE "X0e4226c72cd555964aff18d8a953ed74" "Bacteria" "Bacteroidetes" "Bacteroidia" "Sphingobacteriales" "AKYH767" "Family_AKYH767" "Family_AKYH767"
"16" "0e47b1c8584c7a957e4ec39127224c0f" 0.31899254538721 0.577054747085499 0.463755878637826 0.821105877467789 -1.2240514247399 2.15156318201555 0 FALSE FALSE FALSE FALSE FALSE "X0e47b1c8584c7a957e4ec39127224c0f" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Novosphingobium" "Genus_Novosphingobium"
"17" "10b890326e2b0b15509aefb95d0d6b79" 1.24676282859993 0.274384692050909 0.85279507693477 0.763752705644125 -0.717121093359873 2.42271124722941 0 FALSE FALSE FALSE FALSE FALSE "X10b890326e2b0b15509aefb95d0d6b79" "Bacteria" "Bacteroidetes" "Bacteroidia" "Sphingobacteriales" "Sphingobacteriaceae" "Sphingobacterium" "Genus_Sphingobacterium"
"18" "11d87ac25ec8431c1979f2151c92503d" 0.697972087594689 0.411077824738732 -0.767507452590684 0.91867854439975 -2.65587824525395 1.12086334007259 0 FALSE FALSE FALSE FALSE FALSE "X11d87ac25ec8431c1979f2151c92503d" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Marinilabiliaceae" "Carboxylicivirga" "Genus_Carboxylicivirga"
"19" "1522964ac2df50a3159a5ced2d2ae85e" 0.04168917949924 0.839803229518921 -0.152970204009128 0.749195520515755 -1.69296365172863 1.38702324371038 0 FALSE FALSE FALSE FALSE FALSE "X1522964ac2df50a3159a5ced2d2ae85e" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Saprospiraceae" "uncultured" "uncultured bacterium"
"20" "154485e5a0e47ba32ebf4405c7984bce" 1.16276298259894 0.290796208094933 -0.745706854823416 0.691548329675032 -2.16720480471475 0.67579109506792 0 FALSE FALSE FALSE FALSE FALSE "X154485e5a0e47ba32ebf4405c7984bce" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Novosphingobium" "Genus_Novosphingobium"
"21" "18a980ed927822f60eebf93600ee8ff4" 1.4088832643663 0.245974157218259 -0.734363650394915 0.618690812464061 -2.00610082883267 0.537373528042838 0 FALSE FALSE FALSE FALSE FALSE "X18a980ed927822f60eebf93600ee8ff4" "Bacteria" "Acidobacteria" "Acidobacteriia" "Solibacterales" "Solibacteraceae (Subgroup 3)" "Paludibaculum" "metagenome"
"22" "1c2b8892a0d7f828d72808cd01cfd199" 0.242247445560907 0.626717929377553 -0.340872188089872 0.692567273014601 -1.764464606012 1.08272022983226 0 FALSE FALSE FALSE FALSE FALSE "X1c2b8892a0d7f828d72808cd01cfd199" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Devosiaceae" "Devosia" "Genus_Devosia"
"23" "1cf57c7db4daf3401cd9a347cf409062" 0.983164211109427 0.330557623024673 0.973317473511007 0.981615685732059 -1.04442246594485 2.99105741296686 0 FALSE FALSE FALSE FALSE FALSE "X1cf57c7db4daf3401cd9a347cf409062" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Leeiaceae" "Leeia" "Ambiguous_taxa"
"24" "1d1d68c0261030f6885f385754f10174" 1.3879322530155 0.2494254316494 -1.09186706100853 0.926799157927762 -2.99693001383847 0.813195891821412 0 FALSE FALSE FALSE FALSE FALSE "X1d1d68c0261030f6885f385754f10174" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium" "Genus_Flavobacterium"
"25" "1ddc8a4694ed56884c16d791174a6390" 0.46848435970863 0.499741519050225 -0.480172451522543 0.701535563199466 -1.92219945393395 0.961854550888867 0 FALSE FALSE FALSE FALSE FALSE "X1ddc8a4694ed56884c16d791174a6390" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" "Ensifer" "Genus_Ensifer"
"26" "1e853f222ba2f01f1da8ca09d868fd8a" 0.0962995644292007 0.758790262237228 0.169761658941251 0.547050537637722 -0.954716825598497 1.294240143481 0 FALSE FALSE FALSE FALSE FALSE "X1e853f222ba2f01f1da8ca09d868fd8a" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Acetobacterales" "Acetobacteraceae" "Family_Acetobacteraceae" "Family_Acetobacteraceae"
"27" "1f44dbcdc2f1170e3344a0cec2b6e757" 0.22662234360665 0.638015634910481 0.266950981314705 0.56076404321751 -0.885716017651291 1.4196179802807 0 FALSE FALSE FALSE FALSE FALSE "X1f44dbcdc2f1170e3344a0cec2b6e757" "Bacteria" "Actinobacteria" "Actinobacteria" "Propionibacteriales" "Nocardioidaceae" "Nocardioides" "Genus_Nocardioides"
"28" "20b2a1cd685acf58314fb59252a14448" 8.13428381129057e-05 0.992872803590483 0.00769216999239304 0.852882518385014 -1.74543295425187 1.76081729423666 0 FALSE FALSE FALSE FALSE FALSE "X20b2a1cd685acf58314fb59252a14448" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Novosphingobium" "Genus_Novosphingobium"
"29" "20b3df08cd5fac2be26a2928155bab69" 0.781058265320467 0.384917143429071 -0.84857455022467 0.960170340009373 -2.82223295022567 1.12508384977633 0 FALSE FALSE FALSE FALSE FALSE "X20b3df08cd5fac2be26a2928155bab69" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Achromobacter" "Genus_Achromobacter"
"30" "20dcf3ba9273c8f7554908a849a903fe" 0.00853223046763858 0.927112077009735 -0.1221119183828 1.32198572365296 -2.83949249081706 2.59526865405146 0 FALSE FALSE FALSE FALSE FALSE "X20dcf3ba9273c8f7554908a849a903fe" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Comamonas" "Genus_Comamonas"
"31" "225671ed33a06c9e372cb09428c37ff1" 0.0336192611950924 0.855941438285529 0.163432960570894 0.891344451334991 -1.66875179911916 1.99561772026095 0 FALSE FALSE FALSE FALSE FALSE "X225671ed33a06c9e372cb09428c37ff1" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Intrasporangiaceae" "Family_Intrasporangiaceae" "Family_Intrasporangiaceae"
"32" "22cdb8de4aea60f0713d7a1f35c86e29" 0.0874494177869671 0.769794032741696 0.258618440034123 0.8745427152177 -1.53902985644653 2.05626673651477 0 FALSE FALSE FALSE FALSE FALSE "X22cdb8de4aea60f0713d7a1f35c86e29" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Family_Sphingomonadaceae" "Family_Sphingomonadaceae"
"33" "2404a99f94ffdbbdb5cbb609aec724ed" 1.56666206115315 0.221836778122077 0.906059666112296 0.723884261886131 -0.581905744364913 2.39402507658951 0 FALSE FALSE FALSE FALSE FALSE "X2404a99f94ffdbbdb5cbb609aec724ed" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Devosiaceae" "Family_Devosiaceae" "Family_Devosiaceae"
"34" "245b2aa3f0304ce3a64102493b4261a1" 2.01789648645995 0.167336375282206 -1.03844368769915 0.731027153275271 -2.54109152170377 0.464204146305462 0 FALSE FALSE FALSE FALSE FALSE "X245b2aa3f0304ce3a64102493b4261a1" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Spirosomaceae" "Emticicia" "Genus_Emticicia"
"35" "260081b2111589f6fbd9214b86a3001c" 0.0963934721788973 0.758676543317311 0.262108228778176 0.844222346166661 -1.47321565652755 1.9974321140839 0 FALSE FALSE FALSE FALSE FALSE "X260081b2111589f6fbd9214b86a3001c" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "AAP99" "Genus_AAP99"
"36" "2668fb6011adccef731366b48e082a99" 0.273058808752853 0.60571173521414 0.349086037903914 0.668042947359566 -1.02409590667143 1.72226798247925 0 FALSE FALSE FALSE FALSE FALSE "X2668fb6011adccef731366b48e082a99" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Saprospiraceae" "uncultured" "uncultured bacterium"
"37" "2692b51dc69b7a25255e60c4e6b8d269" 0.0027745300871265 0.958394437735662 0.0362577673893341 0.688345280479005 -1.37865622058614 1.45117175536481 0 FALSE FALSE FALSE FALSE FALSE "X2692b51dc69b7a25255e60c4e6b8d269" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "AAP99" "Genus_AAP99"
"38" "2ae9c7fbdfe2036861ece7df6601685d" 0.250703771128917 0.620792351289176 0.297774913309882 0.594713330763322 -0.924675845627482 1.52022567224725 0 FALSE FALSE FALSE FALSE FALSE "X2ae9c7fbdfe2036861ece7df6601685d" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Moraxellaceae" "Fluviicoccus" "metagenome"
"39" "2b2e30ce2e363d5825f24dd0929352c4" 0.00784602893535189 0.930096205660271 0.10243144218092 1.15640067016339 -2.27458417820628 2.47944706256812 0 FALSE FALSE FALSE FALSE FALSE "X2b2e30ce2e363d5825f24dd0929352c4" "Bacteria" "Actinobacteria" "Actinobacteria" "Class_Actinobacteria" "Class_Actinobacteria" "Class_Actinobacteria" "Class_Actinobacteria"
"40" "2cd00ea627d63b6c55af5d1d65a6cd44" 6.03748829902095 0.0209915167509474 -1.7146060078585 0.697808395257426 -3.14897170684228 -0.280240308874718 0 FALSE FALSE FALSE FALSE FALSE "X2cd00ea627d63b6c55af5d1d65a6cd44" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Spirosomaceae" "Arcicella" "Arcicella rigui"
"41" "2d68fe60bfba9823f6db9a580e3435cd" 0.66498304910172 0.422214044081644 -0.557768720397174 0.683988607134575 -1.96372743805863 0.84818999726428 0 FALSE FALSE FALSE FALSE FALSE "X2d68fe60bfba9823f6db9a580e3435cd" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Devosiaceae" "Devosia" "Genus_Devosia"
"42" "2f18cd3722088ba82aed8a385dae541a" 1.0564665415249 0.313490348753259 0.529897327444469 0.515541766634376 -0.529813950722444 1.58960860561138 0 FALSE FALSE FALSE FALSE FALSE "X2f18cd3722088ba82aed8a385dae541a" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Oligoflexales" "0319-6G20" "uncultured marine bacterium" "uncultured marine bacterium"
"43" "33971a5f31da661c208d2ee9aa9e5769" 0.0904223541234758 0.76603238881321 0.16610914377874 0.552402499297307 -0.969370455506773 1.30158874306425 0 FALSE FALSE FALSE FALSE FALSE "X33971a5f31da661c208d2ee9aa9e5769" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Sandaracinaceae" "uncultured" "uncultured bacterium"
"44" "34cf58f4223e986a42cc2aac8f4de71d" 3.01418525242169 0.0943766630165301 -0.962651338614738 0.554477654538531 -2.10239648058834 0.177093803358865 0 FALSE FALSE FALSE FALSE FALSE "X34cf58f4223e986a42cc2aac8f4de71d" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Spirosomaceae" "Arcicella" "uncultured bacterium"
"45" "3545d237fe9db9548821f5c991f3ad40" 1.98793626408649 0.170407913693072 1.20998626286718 0.85818162550453 -0.554031332059775 2.97400385779414 0 FALSE FALSE FALSE FALSE FALSE "X3545d237fe9db9548821f5c991f3ad40" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Paludibacteraceae" "Paludibacter" "uncultured bacterium"
"46" "35db844155431d8365719957be6686f2" 0.0636846514430138 0.802748571902909 -0.151750508447875 0.601329855586386 -1.38780172894056 1.08430071204481 0 FALSE FALSE FALSE FALSE FALSE "X35db844155431d8365719957be6686f2" "Bacteria" "Actinobacteria" "Actinobacteria" "Kineosporiales" "Kineosporiaceae" "Family_Kineosporiaceae" "Family_Kineosporiaceae"
"47" "366396e8707a3b670c3611379bc1294b" 0.0892822536058621 0.767466851866924 -0.247320036603835 0.827707194510755 -1.9486965414972 1.45405646828952 0 FALSE FALSE FALSE FALSE FALSE "X366396e8707a3b670c3611379bc1294b" "Bacteria" "Patescibacteria" "Parcubacteria" "Candidatus Nomurabacteria" "uncultured bacterium" "uncultured bacterium" "uncultured bacterium"
"48" "37b47e247150c330ef350d45bf236dfb" 0.0166190737197123 0.898416992183679 0.105238059818119 0.816336895756901 -1.57276646126053 1.78324258089677 0 FALSE FALSE FALSE FALSE FALSE "X37b47e247150c330ef350d45bf236dfb" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Dermacoccaceae" "Family_Dermacoccaceae" "Family_Dermacoccaceae"
"49" "37da04f3d910c713e46606e67239d5b6" 0.732171770269252 0.399997213614533 -0.53381757095857 0.623858899391265 -1.81617790421666 0.748542762299517 0 FALSE FALSE FALSE FALSE FALSE "X37da04f3d910c713e46606e67239d5b6" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "Caulobacteraceae" "Phenylobacterium" "Genus_Phenylobacterium"
"50" "3eb1284275e31c637778f8ce5f143e9a" 0.122606569710671 0.729045251285591 -0.254805877760962 0.727700328483039 -1.75061532546794 1.24100356994601 0 FALSE FALSE FALSE FALSE FALSE "X3eb1284275e31c637778f8ce5f143e9a" "Bacteria" "Armatimonadetes" "Fimbriimonadia" "Fimbriimonadales" "Fimbriimonadaceae" "metagenome" "metagenome"
"51" "407bec9677d125ec69589865d9728462" 0.240869475094911 0.627695717526396 0.386969799594151 0.788471843971648 -1.2337572872306 2.0076968864189 0 FALSE FALSE FALSE FALSE FALSE "X407bec9677d125ec69589865d9728462" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" "uncultured bacterium" "uncultured bacterium"
"52" "41b6f8941d46b48cba1a61b1b7f2760a" 0.801215331756784 0.378942499880971 -0.579573143389618 0.647490837313839 -1.91050962073974 0.751363333960501 0 FALSE FALSE FALSE FALSE FALSE "X41b6f8941d46b48cba1a61b1b7f2760a" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Phaselicystidaceae" "Phaselicystis" "metagenome"
"53" "42342a990c4c0c29a7ba6c39ecc96400" 0.326401897096451 0.572691530683707 -0.398081941027253 0.69678074238403 -1.83033526927706 1.03417138722256 0 FALSE FALSE FALSE FALSE FALSE "X42342a990c4c0c29a7ba6c39ecc96400" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "uncultured" "Genus_uncultured"
"54" "4285c246d197bac8e54cb018b8d9ae34" 4.09479759193952 0.0534072839234572 -1.27331570762993 0.629245150170605 -2.56674763792887 0.0201162226690008 0 FALSE FALSE FALSE FALSE FALSE "X4285c246d197bac8e54cb018b8d9ae34" "Bacteria" "Armatimonadetes" "Fimbriimonadia" "Fimbriimonadales" "Fimbriimonadaceae" "metagenome" "metagenome"
"55" "456ee3b2a123d8837f9b15027f94a5fa" 0.00723257972115826 0.932877447038217 -0.0737579785765327 0.867286110336329 -1.85649011009893 1.70897415294586 0 FALSE FALSE FALSE FALSE FALSE "X456ee3b2a123d8837f9b15027f94a5fa" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Undibacterium" "Ambiguous_taxa"
"56" "45c3b94f6b14d77bb427863a52534e85" 6.40608920466886 0.0177620515013554 2.28199070259035 0.901607217624016 0.428710524671296 4.13527088050941 3 FALSE FALSE FALSE FALSE FALSE "X45c3b94f6b14d77bb427863a52534e85" "Bacteria" "Deinococcus-Thermus" "Deinococci" "Deinococcales" "Deinococcaceae" "Deinococcus" "Genus_Deinococcus"
"57" "462ba34fb70bcaf21c13f072311ced43" 0.00418136073089639 0.948936590721271 0.0625600351533697 0.967471467978684 -1.92610604832385 2.05122611863059 0 FALSE FALSE FALSE FALSE FALSE "X462ba34fb70bcaf21c13f072311ced43" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Family_Burkholderiaceae" "Family_Burkholderiaceae"
"58" "4944da39b397889613f71e0bd4c87d31" 0.0212455958505921 0.885236067439017 0.111894829011934 0.767671750089565 -1.46607705251166 1.68986671053553 0 FALSE FALSE FALSE FALSE FALSE "X4944da39b397889613f71e0bd4c87d31" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Chromobacteriaceae" "Paludibacterium" "Genus_Paludibacterium"
"59" "49b4394d46e28f4f718c47611025d785" 3.40784236032646 0.076303081987777 -1.49300263802208 0.808762165783996 -3.15543707865165 0.169431802607496 0 FALSE FALSE FALSE FALSE FALSE "X49b4394d46e28f4f718c47611025d785" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Ideonella" "Genus_Ideonella"
"60" "4ac17c0d9914bace32a14720270a1f2a" 0.0316201802147263 0.860242013111959 0.132307895453588 0.744052518455067 -1.39711396012717 1.66172975103435 0 FALSE FALSE FALSE FALSE FALSE "X4ac17c0d9914bace32a14720270a1f2a" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "R7C24" "Order_R7C24" "Order_R7C24" "Order_R7C24"
"61" "4ad8edf9243676d839b096f31f3d0e66" 0.67050124807712 0.420319278435282 0.513751127390435 0.627412248166003 -0.775913218879893 1.80341547366076 0 FALSE FALSE FALSE FALSE FALSE "X4ad8edf9243676d839b096f31f3d0e66" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Novosphingobium" "Genus_Novosphingobium"
"62" "4b95d649f2f281c6e49ed7dfd58385fe" 0.0142067884088979 0.906039246958049 0.119584941320876 1.00329474752859 -1.9427169478599 2.18188683050166 0 FALSE FALSE FALSE FALSE FALSE "X4b95d649f2f281c6e49ed7dfd58385fe" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Family_Burkholderiaceae" "Family_Burkholderiaceae"
"63" "4bc3351a4fd8d95376d9111d0b177405" 0.157871536009911 0.694366906957796 0.431526014081082 1.08606311550515 -1.80090869206396 2.66396072022612 0 FALSE FALSE FALSE FALSE FALSE "X4bc3351a4fd8d95376d9111d0b177405" "Bacteria" "Actinobacteria" "Actinobacteria" "Corynebacteriales" "Nocardiaceae" "Rhodococcus" "Rhodococcus hoagii"
"64" "4c6eaf35bf66acade58ce987b4dea67a" 0.0977988376796648 0.756981923848468 0.251724756977306 0.804931797084708 -1.40283624803002 1.90628576198463 0 FALSE FALSE FALSE FALSE FALSE "X4c6eaf35bf66acade58ce987b4dea67a" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Novosphingobium" "Genus_Novosphingobium"
"65" "4ce33f99a0b27ff6070616284543121e" 0.154196796514974 0.697757533033326 -0.319916511964776 0.814702371429223 -1.9945612201697 1.35472819624015 0 FALSE FALSE FALSE FALSE FALSE "X4ce33f99a0b27ff6070616284543121e" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium" "Genus_Flavobacterium"
"66" "4d72007c70f4abc0bf9e8fe8b826d07d" 0.399479392196293 0.532877104321527 0.633926638225582 1.00297893396139 -1.42772608687069 2.69557936332186 0 FALSE FALSE FALSE FALSE FALSE "X4d72007c70f4abc0bf9e8fe8b826d07d" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Enterobacteriales" "Enterobacteriaceae" "Family_Enterobacteriaceae" "Family_Enterobacteriaceae"
"67" "4e97436fc2231e7ac3428597abe789c7" 0.0118773205551064 0.914052648039523 -0.0895508736572178 0.821694894052294 -1.77856891796424 1.59946717064981 0 FALSE FALSE FALSE FALSE FALSE "X4e97436fc2231e7ac3428597abe789c7" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Family_Burkholderiaceae" "Family_Burkholderiaceae"
"68" "4f7454b8ea57e862d97dd479de1f0eed" 1.33036501777831 0.259233743639136 -0.88088932424658 0.763723120593264 -2.45074468159823 0.688966033105076 0 FALSE FALSE FALSE FALSE FALSE "X4f7454b8ea57e862d97dd479de1f0eed" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" "uncultured" "uncultured bacterium"
"69" "502fe0d91a4a63700820def15640e03e" 0.696781239732107 0.411471984308179 0.648341218726206 0.776703761628108 -0.948196228405027 2.24487866585744 0 FALSE FALSE FALSE FALSE FALSE "X502fe0d91a4a63700820def15640e03e" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" "Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium" "Genus_Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"70" "52abfae86a69569ae491695349cca6f8" 0.0467836254345976 0.830445697592277 0.196776165049305 0.909757313342226 -1.67325677454629 2.0668091046449 0 FALSE FALSE FALSE FALSE FALSE "X52abfae86a69569ae491695349cca6f8" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Rhodocyclaceae" "Zoogloea" "Genus_Zoogloea"
