"otu.names" "fVals" "pVals" "estimates" "SE" "CIlower" "CIupper" "W_stat" "detected_0.95" "detected_0.9" "detected_0.8" "detected_0.7" "detected_0.6" "ASV" "Kingdom" "Phylum" "Class" "Order" "Family" "Genus" "Species" "St"
"16" "171ffb0510e09fa6ddf1a2b33bb4ca58" 0.382532804182632 0.542602045872771 0.503149815933541 0.813510150350103 -1.18396697534409 2.19026660721118 0 FALSE FALSE FALSE FALSE FALSE "X171ffb0510e09fa6ddf1a2b33bb4ca58" "Bacteria" "Armatimonadetes" "Armatimonadia" "Armatimonadales" "metagenome" "metagenome" "metagenome" "day15_20"
"17" "1b98b00b0fc819488d76aa0c09d57bcc" 0.240123431545209 0.62896815594781 -0.45665628663559 0.931906133766965 -2.38931131926947 1.47599874599829 0 FALSE FALSE FALSE FALSE FALSE "X1b98b00b0fc819488d76aa0c09d57bcc" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Weeksellaceae" "Elizabethkingia" "Ambiguous_taxa" "day15_20"
"18" "1c2b8892a0d7f828d72808cd01cfd199" 0.992035011435791 0.330075107098349 -0.787243888217479 0.79039793652602 -2.42642888170571 0.851941105270749 0 FALSE FALSE FALSE FALSE FALSE "X1c2b8892a0d7f828d72808cd01cfd199" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Devosiaceae" "Devosia" "Genus_Devosia" "day15_20"
"19" "1cf57c7db4daf3401cd9a347cf409062" 0.155944789431592 0.696720450813536 0.436322767514154 1.10489864533789 -1.85509677581574 2.72774231084405 0 FALSE FALSE FALSE FALSE FALSE "X1cf57c7db4daf3401cd9a347cf409062" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Leeiaceae" "Leeia" "Ambiguous_taxa" "day15_20"
"20" "1d1d68c0261030f6885f385754f10174" 3.84279988642964 0.0627453951279432 1.67807746322671 0.856028295411439 -0.0972165639908653 3.45337149044428 0 FALSE FALSE FALSE FALSE FALSE "X1d1d68c0261030f6885f385754f10174" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium" "Genus_Flavobacterium" "day15_20"
"21" "1ddc8a4694ed56884c16d791174a6390" 0.566838786742537 0.459499086858949 -0.621482844259528 0.825466332381444 -2.33339523944692 1.09042955092786 0 FALSE FALSE FALSE FALSE FALSE "X1ddc8a4694ed56884c16d791174a6390" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" "Ensifer" "Genus_Ensifer" "day15_20"
"22" "20b2a1cd685acf58314fb59252a14448" 0.239525161605696 0.629393536443092 0.399944633088774 0.817192368762497 -1.29480861178446 2.09469787796201 0 FALSE FALSE FALSE FALSE FALSE "X20b2a1cd685acf58314fb59252a14448" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Novosphingobium" "Genus_Novosphingobium" "day15_20"
"23" "20b3df08cd5fac2be26a2928155bab69" 0.205565697743237 0.654705834040236 -0.402685392533881 0.888158655314303 -2.24461370781607 1.43924292274831 0 FALSE FALSE FALSE FALSE FALSE "X20b3df08cd5fac2be26a2928155bab69" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Achromobacter" "Genus_Achromobacter" "day15_20"
"24" "20dcf3ba9273c8f7554908a849a903fe" 0.0349312314472471 0.853452679097771 -0.251712172153521 1.34678189439824 -3.0447668712868 2.54134252697975 0 FALSE FALSE FALSE FALSE FALSE "X20dcf3ba9273c8f7554908a849a903fe" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Comamonas" "Genus_Comamonas" "day15_20"
"25" "225671ed33a06c9e372cb09428c37ff1" 0.74270966443835 0.3980907880816 0.878798073442698 1.01971676276968 -1.23596505775562 2.99356120464102 0 FALSE FALSE FALSE FALSE FALSE "X225671ed33a06c9e372cb09428c37ff1" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Intrasporangiaceae" "Family_Intrasporangiaceae" "Family_Intrasporangiaceae" "day15_20"
"26" "22cdb8de4aea60f0713d7a1f35c86e29" 0.378791396256707 0.544565703164654 0.608535131991931 0.988747965770193 -1.44200264516376 2.65907290914763 0 FALSE FALSE FALSE FALSE FALSE "X22cdb8de4aea60f0713d7a1f35c86e29" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Family_Sphingomonadaceae" "Family_Sphingomonadaceae" "day15_20"
"27" "2404a99f94ffdbbdb5cbb609aec724ed" 2.1632577202145 0.155503998154858 1.0614135669145 0.721656459475822 -0.435210328671376 2.55803746250038 0 FALSE FALSE FALSE FALSE FALSE "X2404a99f94ffdbbdb5cbb609aec724ed" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Devosiaceae" "Family_Devosiaceae" "Family_Devosiaceae" "day15_20"
"28" "245b2aa3f0304ce3a64102493b4261a1" 0.0316517411488375 0.86042214093019 0.150766003879194 0.847431535011111 -1.60669943347292 1.90823144123131 0 FALSE FALSE FALSE FALSE FALSE "X245b2aa3f0304ce3a64102493b4261a1" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Spirosomaceae" "Emticicia" "Genus_Emticicia" "day15_20"
"29" "260081b2111589f6fbd9214b86a3001c" 0.170669169755073 0.683516659439373 -0.347423842236937 0.84097305485472 -2.09149521153312 1.39664752705924 0 FALSE FALSE FALSE FALSE FALSE "X260081b2111589f6fbd9214b86a3001c" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "AAP99" "Genus_AAP99" "day15_20"
"30" "2692b51dc69b7a25255e60c4e6b8d269" 0.435977952528309 0.515924577101367 0.470197004188713 0.712110835393111 -1.0066304786957 1.94702448707312 0 FALSE FALSE FALSE FALSE FALSE "X2692b51dc69b7a25255e60c4e6b8d269" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "AAP99" "Genus_AAP99" "day15_20"
"31" "2f18cd3722088ba82aed8a385dae541a" 0.257288157500686 0.617036410141115 -0.314438970716418 0.619906895943181 -1.60004718682096 0.971169245388129 0 FALSE FALSE FALSE FALSE FALSE "X2f18cd3722088ba82aed8a385dae541a" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Oligoflexales" "0319-6G20" "uncultured marine bacterium" "uncultured marine bacterium" "day15_20"
"32" "311140dd06bb29874a30be22bf7a5e4e" 0.454885001255097 0.50705030094292 0.45159554215713 0.669574395030485 -0.937016762654724 1.84020784696898 0 FALSE FALSE FALSE FALSE FALSE "X311140dd06bb29874a30be22bf7a5e4e" "Bacteria" "Actinobacteria" "Actinobacteria" "Frankiales" "Sporichthyaceae" "Candidatus Planktophila" "Genus_Candidatus Planktophila" "day15_20"
"33" "32181b006051d0c53a829c211710b508" 1.87502275678254 0.18471850965404 1.32264308684234 0.965916077302308 -0.680544251730415 3.3258304254151 0 FALSE FALSE FALSE FALSE FALSE "X32181b006051d0c53a829c211710b508" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "AAP99" "metagenome" "day15_20"
"34" "34cf58f4223e986a42cc2aac8f4de71d" 0.390987737166723 0.538213345980245 -0.544106871046829 0.870167065747671 -2.348722913278 1.26050917118434 0 FALSE FALSE FALSE FALSE FALSE "X34cf58f4223e986a42cc2aac8f4de71d" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Spirosomaceae" "Arcicella" "uncultured bacterium" "day15_20"
"35" "3545d237fe9db9548821f5c991f3ad40" 0.0407762210061556 0.841826072777942 0.23166437809129 1.14724394002004 -2.14757393143238 2.61090268761496 0 FALSE FALSE FALSE FALSE FALSE "X3545d237fe9db9548821f5c991f3ad40" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Paludibacteraceae" "Paludibacter" "uncultured bacterium" "day15_20"
"36" "3eb1284275e31c637778f8ce5f143e9a" 0.0558196409644601 0.815415309754777 0.164016732817384 0.694216029280504 -1.27569919361473 1.60373265924949 0 FALSE FALSE FALSE FALSE FALSE "X3eb1284275e31c637778f8ce5f143e9a" "Bacteria" "Armatimonadetes" "Fimbriimonadia" "Fimbriimonadales" "Fimbriimonadaceae" "metagenome" "metagenome" "day15_20"
"37" "456ee3b2a123d8837f9b15027f94a5fa" 4.79451368583828 0.0394452652894627 -1.86415184365547 0.851351691806407 -3.6297471886073 -0.0985564987036296 0 FALSE FALSE FALSE FALSE FALSE "X456ee3b2a123d8837f9b15027f94a5fa" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Undibacterium" "Ambiguous_taxa" "day15_20"
"38" "45c3b94f6b14d77bb427863a52534e85" 0.561959420339423 0.461413500762562 0.501090011950359 0.668441289376608 -0.885172375562829 1.88735239946355 0 FALSE FALSE FALSE FALSE FALSE "X45c3b94f6b14d77bb427863a52534e85" "Bacteria" "Deinococcus-Thermus" "Deinococci" "Deinococcales" "Deinococcaceae" "Deinococcus" "Genus_Deinococcus" "day15_20"
"39" "462ba34fb70bcaf21c13f072311ced43" 0.762009477858803 0.39212882814438 0.887555820322891 1.01675306381988 -1.22106097544207 2.99617261608785 0 FALSE FALSE FALSE FALSE FALSE "X462ba34fb70bcaf21c13f072311ced43" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Family_Burkholderiaceae" "Family_Burkholderiaceae" "day15_20"
"40" "4944da39b397889613f71e0bd4c87d31" 0.0235080434290896 0.879540959079425 -0.13784144717037 0.899024613172774 -2.00230437981222 1.72662148547148 0 FALSE FALSE FALSE FALSE FALSE "X4944da39b397889613f71e0bd4c87d31" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Chromobacteriaceae" "Paludibacterium" "Genus_Paludibacterium" "day15_20"
"41" "4ac17c0d9914bace32a14720270a1f2a" 0.864663487092969 0.36252864242575 -0.89523515069526 0.962750085954223 -2.89185662507801 1.10138632368749 0 FALSE FALSE FALSE FALSE FALSE "X4ac17c0d9914bace32a14720270a1f2a" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "R7C24" "Order_R7C24" "Order_R7C24" "Order_R7C24" "day15_20"
"42" "4ad8edf9243676d839b096f31f3d0e66" 1.61917752667819 0.21649137732606 -0.907027627668038 0.712809176374457 -2.38530338110587 0.571248125769798 0 FALSE FALSE FALSE FALSE FALSE "X4ad8edf9243676d839b096f31f3d0e66" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Novosphingobium" "Genus_Novosphingobium" "day15_20"
"43" "4b95d649f2f281c6e49ed7dfd58385fe" 0.0997138682695978 0.755149454258644 -0.30043142994336 0.951409716926113 -2.27353441841862 1.6726715585319 0 FALSE FALSE FALSE FALSE FALSE "X4b95d649f2f281c6e49ed7dfd58385fe" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Family_Burkholderiaceae" "Family_Burkholderiaceae" "day15_20"
"44" "4bc3351a4fd8d95376d9111d0b177405" 4.01458426294587 0.0575762289376781 -2.16037658524294 1.07822444247647 -4.39647721765072 0.0757240471648308 0 FALSE FALSE FALSE FALSE FALSE "X4bc3351a4fd8d95376d9111d0b177405" "Bacteria" "Actinobacteria" "Actinobacteria" "Corynebacteriales" "Nocardiaceae" "Rhodococcus" "Rhodococcus hoagii" "day15_20"
"45" "4c6eaf35bf66acade58ce987b4dea67a" 0.0203424429167285 0.887883020955911 0.126967393691148 0.890206276000321 -1.71920742698506 1.97314221436735 0 FALSE FALSE FALSE FALSE FALSE "X4c6eaf35bf66acade58ce987b4dea67a" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Novosphingobium" "Genus_Novosphingobium" "day15_20"
"46" "4ce33f99a0b27ff6070616284543121e" 0.0784399367514016 0.782039363408482 -0.214801993879972 0.76695466068138 -1.80536860897056 1.37576462121061 0 FALSE FALSE FALSE FALSE FALSE "X4ce33f99a0b27ff6070616284543121e" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium" "Genus_Flavobacterium" "day15_20"
"47" "4d72007c70f4abc0bf9e8fe8b826d07d" 0.543810564339946 0.468650639147273 -0.772873692321756 1.0480565212898 -2.94640988546585 1.40066250082234 0 FALSE FALSE FALSE FALSE FALSE "X4d72007c70f4abc0bf9e8fe8b826d07d" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Enterobacteriales" "Enterobacteriaceae" "Family_Enterobacteriaceae" "Family_Enterobacteriaceae" "day15_20"
"48" "4e8d7a4662640b90817f015280cf5713" 0.00895391536080166 0.925469158541449 -0.0719104232744838 0.759950583309819 -1.64795147093867 1.5041306243897 0 FALSE FALSE FALSE FALSE FALSE "X4e8d7a4662640b90817f015280cf5713" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Clostridiaceae 1" "Clostridium sensu stricto 1" "Genus_Clostridium sensu stricto 1" "day15_20"
"49" "52abfae86a69569ae491695349cca6f8" 0.0938029617166802 0.762276718715933 -0.288636719069076 0.942417417015935 -2.2430908189421 1.66581738080395 0 FALSE FALSE FALSE FALSE FALSE "X52abfae86a69569ae491695349cca6f8" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Rhodocyclaceae" "Zoogloea" "Genus_Zoogloea" "day15_20"
"50" "541eba7bf37dc76aaa3ea7d188045cab" 2.32165446725899 0.141830946069391 1.04357012914866 0.684893189234991 -0.376811410396684 2.463951668694 0 FALSE FALSE FALSE FALSE FALSE "X541eba7bf37dc76aaa3ea7d188045cab" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiales Incertae Sedis" "Phreatobacter" "uncultured bacterium" "day15_20"
"51" "54719a5b288382191038439430a8feeb" 0.585591729244629 0.452260593353817 0.916351266829388 1.1974696568689 -1.56704880418329 3.39975133784207 0 FALSE FALSE FALSE FALSE FALSE "X54719a5b288382191038439430a8feeb" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" "Prosthecobacter" "uncultured bacterium" "day15_20"
"52" "55711cc619cfa305510194e9dd01c519" 1.04732025748449 0.317247194053268 -1.06752304157732 1.04312776634438 -3.23083762258182 1.09579153942718 0 FALSE FALSE FALSE FALSE FALSE "X55711cc619cfa305510194e9dd01c519" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Novosphingobium" "Genus_Novosphingobium" "day15_20"
"53" "55e024ece21e64727efde7d19d03c049" 1.89983487678242 0.181953950838228 -1.23268129912739 0.894319868625057 -3.08738718876036 0.622024590505581 0 FALSE FALSE FALSE FALSE FALSE "X55e024ece21e64727efde7d19d03c049" "Bacteria" "Planctomycetes" "Planctomycetacia" "Planctomycetales" "Rubinisphaeraceae" "SH-PL14" "uncultured bacterium" "day15_20"
"54" "569c6de76165a5e3900fe185950c11a3" 0.0546723547219085 0.817285896984915 0.18920586365764 0.809190362821904 -1.48895223660619 1.86736396392147 0 FALSE FALSE FALSE FALSE FALSE "X569c6de76165a5e3900fe185950c11a3" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Acetobacterales" "Acetobacteraceae" "uncultured" "metagenome" "day15_20"
"55" "57b5ae9292ce9184a2ba0bb9cb8ebeb1" 0.116795126000396 0.735779717834749 0.329054744190381 0.962843708437422 -1.66776089133882 2.32587037971959 0 FALSE FALSE FALSE FALSE FALSE "X57b5ae9292ce9184a2ba0bb9cb8ebeb1" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Ferruginibacter" "metagenome" "day15_20"
"56" "5c3ffc16f8ae5e277a514862a3334613" 0.0574935822611657 0.812722173426515 -0.251291444109633 1.04801625219357 -2.42474412425959 1.92216123604033 0 FALSE FALSE FALSE FALSE FALSE "X5c3ffc16f8ae5e277a514862a3334613" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Family_Sphingomonadaceae" "Family_Sphingomonadaceae" "day15_20"
"57" "5c41435aa207fadcd57cdb5b68e52734" 0.100431847722116 0.754299756588743 0.226591468689533 0.71500294065938 -1.25623387341613 1.7094168107952 0 FALSE FALSE FALSE FALSE FALSE "X5c41435aa207fadcd57cdb5b68e52734" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Polyangiaceae" "Pajaroellobacter" "uncultured Polyangiaceae bacterium" "day15_20"
"58" "5d8476a453434dc05e42b1ff99a516bc" 2.1705126506288 0.154844041341838 1.13536010618075 0.770641636242447 -0.462852828227952 2.73357304058945 1 FALSE FALSE FALSE FALSE FALSE "X5d8476a453434dc05e42b1ff99a516bc" "Bacteria" "Acidobacteria" "Acidobacteriia" "Solibacterales" "Solibacteraceae (Subgroup 3)" "Bryobacter" "Genus_Bryobacter" "day15_20"
"59" "5dd9b4c4fb4de32a93a6e834dde0faa2" 1.94033888548633 0.177549170367044 1.24018280012256 0.890321600789924 -0.606231189528859 3.08659678977399 0 FALSE FALSE FALSE FALSE FALSE "X5dd9b4c4fb4de32a93a6e834dde0faa2" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "uncultured" "metagenome" "day15_20"
"60" "5dead366267b454d804cf8a35d290d74" 1.07042560872627 0.31208892695679 -0.82863721580927 0.800914560584611 -2.48963235269788 0.832357921079342 0 FALSE FALSE FALSE FALSE FALSE "X5dead366267b454d804cf8a35d290d74" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Lautropia" "uncultured Burkholderiales bacterium" "day15_20"
"61" "5e945b0a2009f0d05086083989b2e94f" 0.324846952630461 0.5744841039666 -0.701567985350643 1.23092151910428 -3.25434297252452 1.85120700182323 0 FALSE FALSE FALSE FALSE FALSE "X5e945b0a2009f0d05086083989b2e94f" "Bacteria" "Deinococcus-Thermus" "Deinococci" "Deinococcales" "Deinococcaceae" "Deinococcus" "Ambiguous_taxa" "day15_20"
"62" "5ea6b1dfb98bca2a3967cafda42a59e3" 0.404308224352639 0.531432237799347 -0.672648125211549 1.05786840939502 -2.86653292884234 1.52123667841924 0 FALSE FALSE FALSE FALSE FALSE "X5ea6b1dfb98bca2a3967cafda42a59e3" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Intrasporangiaceae" "uncultured" "Genus_uncultured" "day15_20"
"63" "62b0bf21cce919c492e653ba630b9ea5" 1.05744150548036 0.314973373921267 -0.70687823933653 0.687410934448097 -2.13248126287118 0.718724784198119 0 FALSE FALSE FALSE FALSE FALSE "X62b0bf21cce919c492e653ba630b9ea5" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Undibacterium" "Ambiguous_taxa" "day15_20"
"64" "62e94c32d9910246ec50170df972cdec" 0.323711306043501 0.575148888230448 -0.493914713170601 0.868106542932015 -2.29425749262858 1.30642806628738 0 FALSE FALSE FALSE FALSE FALSE "X62e94c32d9910246ec50170df972cdec" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiales Incertae Sedis" "Phreatobacter" "uncultured alpha proteobacterium" "day15_20"
"65" "65568db0aaf7005e44bba444255eb0bb" 0.821467598285234 0.374571757543842 -0.738795878199348 0.815134443895317 -2.42928124811477 0.951689491716075 0 FALSE FALSE FALSE FALSE FALSE "X65568db0aaf7005e44bba444255eb0bb" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Ramlibacter" "Genus_Ramlibacter" "day15_20"
"66" "65d9d4d2127be5a5196e4e38b7caa3a1" 0.0321767099010869 0.859282201409023 -0.145878520211133 0.8132433705956 -1.83244204414084 1.54068500371857 0 FALSE FALSE FALSE FALSE FALSE "X65d9d4d2127be5a5196e4e38b7caa3a1" "Bacteria" "Actinobacteria" "Actinobacteria" "Frankiales" "Cryptosporangiaceae" "Fodinicola" "Genus_Fodinicola" "day15_20"
"67" "6661d9914649912498a60a53c8f0fe43" 4.01263755765115 0.0576320197475021 1.61949916935655 0.808473450604344 -0.0571721459672336 3.29617048468034 0 FALSE FALSE FALSE FALSE FALSE "X6661d9914649912498a60a53c8f0fe43" "Bacteria" "Armatimonadetes" "Armatimonadia" "Armatimonadales" "Armatimonadaceae" "Armatimonas" "uncultured bacterium" "day15_20"
"68" "690e2d312e3f83ab4ef9893d8c5eb3ab" 0.263449652459706 0.612876192807047 0.636805866722503 1.2406755989156 -1.93619784387426 3.20980957731926 0 FALSE FALSE FALSE FALSE FALSE "X690e2d312e3f83ab4ef9893d8c5eb3ab" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingobium" "Genus_Sphingobium" "day15_20"
