"otu.names" "fVals" "pVals" "estimates" "SE" "CIlower" "CIupper" "W_stat" "detected_0.95" "detected_0.9" "detected_0.8" "detected_0.7" "detected_0.6" "ASV" "Kingdom" "Phylum" "Class" "Order" "Family" "Genus" "Species" "St"
"11" "0e47b1c8584c7a957e4ec39127224c0f" 0.0685942230351878 0.796073156572648 -0.220187127604634 0.84071375963906 -1.97388529982517 1.53351104461591 0 FALSE FALSE FALSE FALSE FALSE "X0e47b1c8584c7a957e4ec39127224c0f" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Novosphingobium" "Genus_Novosphingobium" "day25_30"
"12" "11d87ac25ec8431c1979f2151c92503d" 1.36413760790727 0.256556954191898 -1.23876125422186 1.06061684892735 -3.45116923263862 0.97364672419489 0 FALSE FALSE FALSE FALSE FALSE "X11d87ac25ec8431c1979f2151c92503d" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Marinilabiliaceae" "Carboxylicivirga" "Genus_Carboxylicivirga" "day25_30"
"13" "11da3bd960cfcc1d8066e82a6841a47c" 0.195406751845616 0.663197214207179 -0.310809257304164 0.703111437597389 -1.77747401548687 1.15585550087854 7 FALSE FALSE FALSE FALSE FALSE "X11da3bd960cfcc1d8066e82a6841a47c" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Microtrichales" "uncultured" "uncultured bacterium" "uncultured bacterium" "day25_30"
"14" "1336b735464afe16153765245927b8c4" 5.87401495600957 0.0249725441222304 1.87467718114311 0.773497597556242 0.261189466092826 3.48816489619339 49 FALSE FALSE FALSE FALSE FALSE "X1336b735464afe16153765245927b8c4" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "mle1-27" "Family_mle1-27" "Family_mle1-27" "day25_30"
"15" "1522964ac2df50a3159a5ced2d2ae85e" 3.79231467563634 0.0656663182085993 -1.27952314700536 0.657046284061353 -2.65009767871921 0.0910513847084851 16 FALSE FALSE FALSE FALSE FALSE "X1522964ac2df50a3159a5ced2d2ae85e" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Saprospiraceae" "uncultured" "uncultured bacterium" "day25_30"
"16" "154485e5a0e47ba32ebf4405c7984bce" 2.16596679485548 0.156657141938888 -1.30441265615445 0.886317055803021 -3.15323763724785 0.54441232493895 7 FALSE FALSE FALSE FALSE FALSE "X154485e5a0e47ba32ebf4405c7984bce" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Novosphingobium" "Genus_Novosphingobium" "day25_30"
"17" "169c93217f064c2b47064d4ccd911a72" 0.996044788991091 0.330192037552567 -1.14473956125649 1.1470101422085 -3.53736079154663 1.24788166903366 4 FALSE FALSE FALSE FALSE FALSE "X169c93217f064c2b47064d4ccd911a72" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Taibaiella" "Ambiguous_taxa" "day25_30"
"18" "171ffb0510e09fa6ddf1a2b33bb4ca58" 0.876774438975287 0.360256567382284 0.839088976680206 0.896115678074519 -1.03017557230511 2.70835352566552 5 FALSE FALSE FALSE FALSE FALSE "X171ffb0510e09fa6ddf1a2b33bb4ca58" "Bacteria" "Armatimonadetes" "Armatimonadia" "Armatimonadales" "metagenome" "metagenome" "metagenome" "day25_30"
"19" "18398b81d9ee9682a02741fc86dc7e8a" 3.30687396776501 0.08399950819792 1.31226523116912 0.721627043883792 -0.193022404930991 2.81755286726923 16 FALSE FALSE FALSE FALSE FALSE "X18398b81d9ee9682a02741fc86dc7e8a" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Microscillaceae" "uncultured" "uncultured bacterium" "day25_30"
"20" "1b98b00b0fc819488d76aa0c09d57bcc" 10.936987284503 0.00351847337502528 -2.37952346027985 0.719517129086481 -3.88040989123592 -0.878637029323774 73 FALSE FALSE FALSE FALSE FALSE "X1b98b00b0fc819488d76aa0c09d57bcc" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Weeksellaceae" "Elizabethkingia" "Ambiguous_taxa" "day25_30"
"21" "1c2b8892a0d7f828d72808cd01cfd199" 0.00291778468666882 0.957457936169034 0.043940204926772 0.813458605183046 -1.65290471134894 1.74078512120248 1 FALSE FALSE FALSE FALSE FALSE "X1c2b8892a0d7f828d72808cd01cfd199" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Devosiaceae" "Devosia" "Genus_Devosia" "day25_30"
"22" "1cd55df9c816947be726f8a3d7daedc5" 0.552828343644974 0.46580993980296 0.522992605342552 0.703396815353193 -0.944267440407425 1.99025265109253 0 FALSE FALSE FALSE FALSE FALSE "X1cd55df9c816947be726f8a3d7daedc5" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" "Fimbriiglobus" "uncultured bacterium" "day25_30"
"23" "1cf57c7db4daf3401cd9a347cf409062" 6.80542861203883 0.0168067182487778 -2.64200943491748 1.01276019300047 -4.75459017836238 -0.529428691472582 62 FALSE FALSE FALSE FALSE FALSE "X1cf57c7db4daf3401cd9a347cf409062" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Leeiaceae" "Leeia" "Ambiguous_taxa" "day25_30"
"24" "1d1d68c0261030f6885f385754f10174" 0.270442595152233 0.608743871317946 0.387026017106063 0.744222187095525 -1.16539426181946 1.93944629603159 2 FALSE FALSE FALSE FALSE FALSE "X1d1d68c0261030f6885f385754f10174" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium" "Genus_Flavobacterium" "day25_30"
"25" "1ddc8a4694ed56884c16d791174a6390" 2.50935424292454 0.128857711980068 -1.27597831863384 0.805493996085659 -2.95620935146064 0.404252714192961 6 FALSE FALSE FALSE FALSE FALSE "X1ddc8a4694ed56884c16d791174a6390" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" "Ensifer" "Genus_Ensifer" "day25_30"
"26" "1ddcd5647d6951b8c8105c4b2f2b4347" 14.4197284762213 0.0011295342741226 3.39554605945472 0.894192626910518 1.53029292490474 5.26079919400471 168 FALSE FALSE FALSE TRUE TRUE "X1ddcd5647d6951b8c8105c4b2f2b4347" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Microtrichales" "Microtrichaceae" "uncultured" "Genus_uncultured" "day25_30"
"27" "20b2a1cd685acf58314fb59252a14448" 0.343644051139522 0.564291391893582 -0.44330209697657 0.756215144454918 -2.0207392465784 1.13413505262526 5 FALSE FALSE FALSE FALSE FALSE "X20b2a1cd685acf58314fb59252a14448" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Novosphingobium" "Genus_Novosphingobium" "day25_30"
"28" "20b3df08cd5fac2be26a2928155bab69" 1.72070535157481 0.204461053065222 -1.3456652173199 1.02584978609091 -3.48555037349105 0.794219938851243 9 FALSE FALSE FALSE FALSE FALSE "X20b3df08cd5fac2be26a2928155bab69" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Achromobacter" "Genus_Achromobacter" "day25_30"
"29" "20dcf3ba9273c8f7554908a849a903fe" 6.36574031085968 0.0202125957919302 2.52430294177772 1.00049981937777 0.437296889559586 4.61130899399586 42 FALSE FALSE FALSE FALSE FALSE "X20dcf3ba9273c8f7554908a849a903fe" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Comamonas" "Genus_Comamonas" "day25_30"
"30" "213dc65aefd8b93fecff8d6fe7965566" 1.37164443289907 0.255294450227306 -0.950905317137741 0.811926101657082 -2.64455348707548 0.7427428528 0 FALSE FALSE FALSE FALSE FALSE "X213dc65aefd8b93fecff8d6fe7965566" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium" "Genus_Flavobacterium" "day25_30"
"31" "225671ed33a06c9e372cb09428c37ff1" 1.04894971582282 0.317978165484134 -0.728523053505727 0.711321547100113 -2.21231380000917 0.755267692997713 1 FALSE FALSE FALSE FALSE FALSE "X225671ed33a06c9e372cb09428c37ff1" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Intrasporangiaceae" "Family_Intrasporangiaceae" "Family_Intrasporangiaceae" "day25_30"
"32" "22cdb8de4aea60f0713d7a1f35c86e29" 0.0241645361224607 0.878025206574327 0.149522688058691 0.961873289187677 -1.85690983408819 2.15595521020557 2 FALSE FALSE FALSE FALSE FALSE "X22cdb8de4aea60f0713d7a1f35c86e29" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Family_Sphingomonadaceae" "Family_Sphingomonadaceae" "day25_30"
"33" "2404a99f94ffdbbdb5cbb609aec724ed" 1.82744543731594 0.191521158763816 1.20454801376143 0.891049654949557 -0.654148996162205 3.06324502368507 3 FALSE FALSE FALSE FALSE FALSE "X2404a99f94ffdbbdb5cbb609aec724ed" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Devosiaceae" "Family_Devosiaceae" "Family_Devosiaceae" "day25_30"
"34" "245b2aa3f0304ce3a64102493b4261a1" 0.346064257225804 0.562934450874408 0.477182742032092 0.811159680298822 -1.21486670096712 2.1692321850313 3 FALSE FALSE FALSE FALSE FALSE "X245b2aa3f0304ce3a64102493b4261a1" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Spirosomaceae" "Emticicia" "Genus_Emticicia" "day25_30"
"35" "2692b51dc69b7a25255e60c4e6b8d269" 0.59172134391599 0.450743927464904 0.399424753432899 0.519249824353927 -0.683711400168613 1.48256090703441 13 FALSE FALSE FALSE FALSE FALSE "X2692b51dc69b7a25255e60c4e6b8d269" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "AAP99" "Genus_AAP99" "day25_30"
"36" "2971847bf32fc8e0ded9555da0805a2b" 0.149056017158417 0.703515488161929 0.305093499812475 0.790238525730875 -1.3433151794834 1.95350217910835 2 FALSE FALSE FALSE FALSE FALSE "X2971847bf32fc8e0ded9555da0805a2b" "Bacteria" "Deinococcus-Thermus" "Deinococci" "Thermales" "Thermaceae" "Meiothermus" "uncultured bacterium" "day25_30"
"37" "29ae88deef1c3eb93f1113b74641c6e6" 15.5253136991083 0.000809047261312127 -2.48580788639687 0.630880885704089 -3.80180235355431 -1.16981341923942 101 FALSE FALSE FALSE FALSE FALSE "X29ae88deef1c3eb93f1113b74641c6e6" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Family_Burkholderiaceae" "Family_Burkholderiaceae" "day25_30"
"38" "2b2e30ce2e363d5825f24dd0929352c4" 41.6330054588542 2.71830629148991e-06 5.28655958840091 0.819321308790985 3.57748528669689 6.99563389010494 224 TRUE TRUE TRUE TRUE TRUE "X2b2e30ce2e363d5825f24dd0929352c4" "Bacteria" "Actinobacteria" "Actinobacteria" "Class_Actinobacteria" "Class_Actinobacteria" "Class_Actinobacteria" "Class_Actinobacteria" "day25_30"
"39" "2d9813d1ec45da9fd7b982159f15da28" 0.0909833938102092 0.766044652292667 -0.263314606213323 0.872959074840518 -2.08427532728967 1.55764611486302 3 FALSE FALSE FALSE FALSE FALSE "X2d9813d1ec45da9fd7b982159f15da28" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiales Incertae Sedis" "uncultured" "Genus_uncultured" "day25_30"
"40" "2dcd7a58d55160c98c9e3b9e41b3b845" 3.37205134110855 0.0812221252644914 1.10090915990689 0.599520994309465 -0.149669720091142 2.35148803990492 24 FALSE FALSE FALSE FALSE FALSE "X2dcd7a58d55160c98c9e3b9e41b3b845" "Bacteria" "Cyanobacteria" "Oxyphotobacteria" "Pseudanabaenales" "Pseudanabaenaceae" "Pseudanabaena PCC-7403" "Ambiguous_taxa" "day25_30"
"41" "2f18cd3722088ba82aed8a385dae541a" 0.00136421376921502 0.970902801308027 0.0213127384871481 0.577029533495035 -1.18234977637637 1.22497525335066 1 FALSE FALSE FALSE FALSE FALSE "X2f18cd3722088ba82aed8a385dae541a" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Oligoflexales" "0319-6G20" "uncultured marine bacterium" "uncultured marine bacterium" "day25_30"
"42" "306938c1b4d9024067c727ceb70ee1fe" 4.72109523827547 0.0419863401110227 2.13806851566115 0.984011644026011 0.0854561945389039 4.1906808367834 37 FALSE FALSE FALSE FALSE FALSE "X306938c1b4d9024067c727ceb70ee1fe" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Leeiaceae" "Leeia" "Ambiguous_taxa" "day25_30"
"43" "32181b006051d0c53a829c211710b508" 0.000868931680343817 0.976775818541383 0.0260097094035387 0.882353645407594 -1.81454774247849 1.86656716128557 0 FALSE FALSE FALSE FALSE FALSE "X32181b006051d0c53a829c211710b508" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "AAP99" "metagenome" "day25_30"
"44" "3455eb7a1dc7cd7ff6e2e3a7ba098a31" 9.05365777290219 0.00693504195075333 3.86578381126648 1.2847704108351 1.18579969613572 6.54576792639724 111 FALSE FALSE FALSE FALSE FALSE "X3455eb7a1dc7cd7ff6e2e3a7ba098a31" "Bacteria" "Deinococcus-Thermus" "Deinococci" "Deinococcales" "Deinococcaceae" "uncultured" "uncultured bacterium" "day25_30"
"45" "34cf58f4223e986a42cc2aac8f4de71d" 3.25284059258869 0.0863860148334211 -1.14680594453181 0.635855665172781 -2.47317761981915 0.179565730755533 10 FALSE FALSE FALSE FALSE FALSE "X34cf58f4223e986a42cc2aac8f4de71d" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Spirosomaceae" "Arcicella" "uncultured bacterium" "day25_30"
"46" "3545d237fe9db9548821f5c991f3ad40" 5.7629336863641 0.0262151254665531 -1.99591814755559 0.831420858570021 -3.73023166782705 -0.26160462728412 16 FALSE FALSE FALSE FALSE FALSE "X3545d237fe9db9548821f5c991f3ad40" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Paludibacteraceae" "Paludibacter" "uncultured bacterium" "day25_30"
"47" "3587c6abfc690be61e5fb03eb78a8368" 0.554430528576707 0.465173038208189 -0.526281877170833 0.706797243652514 -2.00063509205824 0.948071337716576 3 FALSE FALSE FALSE FALSE FALSE "X3587c6abfc690be61e5fb03eb78a8368" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Microtrichales" "Ilumatobacteraceae" "uncultured" "metagenome" "day25_30"
"48" "35db844155431d8365719957be6686f2" 7.92344769277675 0.0106993276723901 -1.74007871511956 0.618175511813329 -3.02957023675704 -0.450587193482092 41 FALSE FALSE FALSE FALSE FALSE "X35db844155431d8365719957be6686f2" "Bacteria" "Actinobacteria" "Actinobacteria" "Kineosporiales" "Kineosporiaceae" "Family_Kineosporiaceae" "Family_Kineosporiaceae" "day25_30"
"49" "3786f0246712b654d18d3ac296117ba3" 1.00159294404565 0.328880868897806 0.7846436666355 0.784019465546279 -0.850792280438956 2.42007961370996 1 FALSE FALSE FALSE FALSE FALSE "X3786f0246712b654d18d3ac296117ba3" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium" "Genus_Flavobacterium" "day25_30"
"50" "37b47e247150c330ef350d45bf236dfb" 0.926013538919164 0.347392203429415 0.825657558035065 0.858007911835853 -0.964115583519437 2.61543069958957 1 FALSE FALSE FALSE FALSE FALSE "X37b47e247150c330ef350d45bf236dfb" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Dermacoccaceae" "Family_Dermacoccaceae" "Family_Dermacoccaceae" "day25_30"
"51" "396c8b5f6479bbc03e4b463986bf3e94" 17.72932206193 0.00042991016097198 3.7798370741994 0.897691299147551 1.907285837249 5.6523883111498 194 FALSE FALSE TRUE TRUE TRUE "X396c8b5f6479bbc03e4b463986bf3e94" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiales Incertae Sedis" "Phreatobacter" "uncultured alpha proteobacterium" "day25_30"
"52" "3eb1284275e31c637778f8ce5f143e9a" 0.03230710237293 0.859163903808601 -0.14635399999943 0.814245923021672 -1.84484123250789 1.55213323250903 0 FALSE FALSE FALSE FALSE FALSE "X3eb1284275e31c637778f8ce5f143e9a" "Bacteria" "Armatimonadetes" "Fimbriimonadia" "Fimbriimonadales" "Fimbriimonadaceae" "metagenome" "metagenome" "day25_30"
"53" "3ed9b5dbe1ffe3a29b951fa8bc5fc2c8" 0.325611810307832 0.57461037736454 0.411494398068203 0.72113048095886 -1.09275742592123 1.91574622205764 4 FALSE FALSE FALSE FALSE FALSE "X3ed9b5dbe1ffe3a29b951fa8bc5fc2c8" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Beijerinckiaceae" "Methylobacterium" "Genus_Methylobacterium" "day25_30"
"54" "4285c246d197bac8e54cb018b8d9ae34" 2.01075374678429 0.171581297248774 -1.05691522288989 0.745350779224024 -2.61168970374234 0.497859257962549 4 FALSE FALSE FALSE FALSE FALSE "X4285c246d197bac8e54cb018b8d9ae34" "Bacteria" "Armatimonadetes" "Fimbriimonadia" "Fimbriimonadales" "Fimbriimonadaceae" "metagenome" "metagenome" "day25_30"
"55" "43bc14fb698b486cf8be56e4803f7fa8" 0.00499258846542928 0.944371514441577 0.0646445662842809 0.914890549488124 -1.84378367819693 1.97307281076549 0 FALSE FALSE FALSE FALSE FALSE "X43bc14fb698b486cf8be56e4803f7fa8" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" "Fimbriiglobus" "Genus_Fimbriiglobus" "day25_30"
"56" "44349931377434a54bb432488ce41d8f" 2.24674078373457 0.149515570580794 1.3899201053403 0.927285252098636 -0.544363035726163 3.32420324640677 4 FALSE FALSE FALSE FALSE FALSE "X44349931377434a54bb432488ce41d8f" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingomonas" "Genus_Sphingomonas" "day25_30"
"57" "456ee3b2a123d8837f9b15027f94a5fa" 0.899895581738989 0.354132405067521 0.837885211730915 0.883259801796137 -1.00456244925512 2.68033287271695 4 FALSE FALSE FALSE FALSE FALSE "X456ee3b2a123d8837f9b15027f94a5fa" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Undibacterium" "Ambiguous_taxa" "day25_30"
"58" "45c3b94f6b14d77bb427863a52534e85" 4.47099065688914 0.0472285501715991 -0.576347192803988 0.272572665413366 -1.1449238095801 -0.00777057602787856 30 FALSE FALSE FALSE FALSE FALSE "X45c3b94f6b14d77bb427863a52534e85" "Bacteria" "Deinococcus-Thermus" "Deinococci" "Deinococcales" "Deinococcaceae" "Deinococcus" "Genus_Deinococcus" "day25_30"
"59" "462ba34fb70bcaf21c13f072311ced43" 1.04919008020262 0.317924112343327 -1.10663235134482 1.08037934927415 -3.36026418311158 1.14699948042195 0 FALSE FALSE FALSE FALSE FALSE "X462ba34fb70bcaf21c13f072311ced43" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Family_Burkholderiaceae" "Family_Burkholderiaceae" "day25_30"
"60" "4ac17c0d9914bace32a14720270a1f2a" 4.77246083071899 0.0409935881724176 -1.5414770216319 0.705611855150106 -3.01335755943248 -0.0695964838313226 34 FALSE FALSE FALSE FALSE FALSE "X4ac17c0d9914bace32a14720270a1f2a" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "R7C24" "Order_R7C24" "Order_R7C24" "Order_R7C24" "day25_30"
"61" "4ad8edf9243676d839b096f31f3d0e66" 0.566060944905153 0.460592503334541 0.596585185886621 0.792940990523749 -1.05746073618471 2.25063110795795 1 FALSE FALSE FALSE FALSE FALSE "X4ad8edf9243676d839b096f31f3d0e66" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Novosphingobium" "Genus_Novosphingobium" "day25_30"
"62" "4b95d649f2f281c6e49ed7dfd58385fe" 0.0617794106740789 0.806239725585902 -0.217329316770096 0.874372387257772 -2.0412381558884 1.60657952234821 0 FALSE FALSE FALSE FALSE FALSE "X4b95d649f2f281c6e49ed7dfd58385fe" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Family_Burkholderiaceae" "Family_Burkholderiaceae" "day25_30"
"63" "4b9b935f6f1e88e9492ed85a36aea205" 8.89729783827868 0.00735447198770432 2.09257199066874 0.70153823131249 0.629188883291343 3.55595509804614 63 FALSE FALSE FALSE FALSE FALSE "X4b9b935f6f1e88e9492ed85a36aea205" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Family_Chitinophagaceae" "Family_Chitinophagaceae" "day25_30"
"64" "4bc3351a4fd8d95376d9111d0b177405" 13.0056307475091 0.00176222904561022 -2.80436013350473 0.777621169153927 -4.42644946817996 -1.18227079882949 94 FALSE FALSE FALSE FALSE FALSE "X4bc3351a4fd8d95376d9111d0b177405" "Bacteria" "Actinobacteria" "Actinobacteria" "Corynebacteriales" "Nocardiaceae" "Rhodococcus" "Rhodococcus hoagii" "day25_30"
"65" "4c6eaf35bf66acade58ce987b4dea67a" 2.34216356110826 0.141578833041972 -1.27164659387588 0.830917340353322 -3.00490979355228 0.461616605800514 16 FALSE FALSE FALSE FALSE FALSE "X4c6eaf35bf66acade58ce987b4dea67a" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Novosphingobium" "Genus_Novosphingobium" "day25_30"
"66" "4cbb553f42d7e22eef436836dfc41a88" 4.10093317324666 0.0564155019683179 2.08063044288745 1.02743321715745 -0.062557692609766 4.22381857838467 4 FALSE FALSE FALSE FALSE FALSE "X4cbb553f42d7e22eef436836dfc41a88" "Bacteria" "Actinobacteria" "Actinobacteria" "Corynebacteriales" "Nocardiaceae" "Nocardia" "Genus_Nocardia" "day25_30"
"67" "4d709b1629acb5d948a4f28fc5845d90" 6.51349822364353 0.0189884322847978 -1.72078155391005 0.674246331869502 -3.12723475664292 -0.314328351177177 40 FALSE FALSE FALSE FALSE FALSE "X4d709b1629acb5d948a4f28fc5845d90" "Bacteria" "Cyanobacteria" "Oxyphotobacteria" "Pseudanabaenales" "Pseudanabaenaceae" "Pseudanabaena PCC-7429" "Genus_Pseudanabaena PCC-7429" "day25_30"
"68" "4d72007c70f4abc0bf9e8fe8b826d07d" 0.013695181077387 0.908006343577549 0.166858531571809 1.42581942735834 -2.80734867629923 3.14106573944285 0 FALSE FALSE FALSE FALSE FALSE "X4d72007c70f4abc0bf9e8fe8b826d07d" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Enterobacteriales" "Enterobacteriaceae" "Family_Enterobacteriaceae" "Family_Enterobacteriaceae" "day25_30"
